ask.fmt,postMarketChangePercent.fmt,averageDailyVolume10Day.raw,marketCap.fmt,financialCurrency,fiftyTwoWeekChangePercent.fmt,fiftyTwoWeekRange.raw,fiftyTwoWeekLow.fmt,regularMarketChangePercent.fmt,Name,market,bidSize.fmt,exchangeDataDelayedBy,sharesOutstanding.longFmt,region,sharesOutstanding.raw,marketCap.raw,fiftyTwoWeekChangePercent.raw,quoteType,hasPrePostMarketData,fiftyTwoWeekLow.raw,fiftyTwoWeekHighChangePercent.raw,message,trailingAnnualDividendYield.raw,twoHundredDayAverageChange.fmt,sourceInterval,fiftyTwoWeekHighChange.fmt,priceHint,earningsTimestampStart.raw,regularMarketDayHigh.fmt,fiftyDayAverageChange.fmt,dividendRate.fmt,epsForward.raw,fiftyTwoWeekLowChangePercent.raw,twoHundredDayAverageChange.raw,askSize.fmt,regularMarketOpen.raw,dividendYield.fmt,forwardPE.raw,fullExchangeName,averageDailyVolume3Month.raw,bookValue.fmt,nameChangeDate,fiftyTwoWeekHighChange.raw,marketState,bookValue.raw,postMarketPrice.fmt,postMarketPrice.raw,earningsTimestampEnd.raw,epsTrailingTwelveMonths.raw,ask.raw,trailingAnnualDividendRate.fmt,fiftyTwoWeekRange.fmt,dividendYield.raw,fiftyDayAverage.fmt,epsCurrentYear.fmt,postMarketChangePercent.raw,dividendDate.longFmt,regularMarketChangePercent.raw,exchangeTimezoneName,header,exchange,bidSize.longFmt,regularMarketDayLow.raw,trailingPE.raw,regularMarketChange.fmt,regularMarketDayLow.fmt,trailingPE.fmt,regularMarketPreviousClose.raw,earningsTimestampEnd.longFmt,meta.amount,tradeable,triggerable,epsForward.fmt,bid.raw,typeDisp,meta.eventType,averageDailyVolume10Day.fmt,regularMarketDayHigh.raw,earningsTimestamp.longFmt,Name,fiftyTwoWeekLowChange.raw,earningsCallTimestampStart.fmt,epsTrailingTwelveMonths.fmt,averageDailyVolume3Month.fmt,messageBoardId,fiftyTwoWeekLowChange.fmt,customPriceAlertConfidence,earningsTimestampEnd.fmt,prevName,regularMarketDayRange.raw,regularMarketPrice.fmt,earningsCallTimestampStart.raw,priceEpsCurrentYear.raw,language,exchangeTimezoneShortName,ipoExpectedDate,forwardPE.fmt,trailingAnnualDividendYield.fmt,meta.dateEpochMs,postMarketTime.fmt,fiftyDayAverageChangePercent.raw,dividendRate.raw,fiftyTwoWeekHighChangePercent.fmt,earningsTimestampStart.longFmt,bid.fmt,postMarketTime.raw,currency,Ticker,regularMarketTime.fmt,earningsTimestampStart.fmt,gmtOffSetMilliseconds,fiftyDayAverage.raw,postMarketChange.fmt,askSize.longFmt,bidSize.raw,regularMarketChange.raw,twoHundredDayAverageChangePercent.fmt,epsCurrentYear.raw,regularMarketPreviousClose.fmt,averageDailyVolume3Month.longFmt,regularMarketOpen.fmt,earningsCallTimestampEnd.raw,earningsTimestamp.raw,askSize.raw,fiftyTwoWeekHigh.fmt,meta.splitRatio,fiftyDayAverageChange.raw,regularMarketVolume.raw,averageDailyVolume10Day.longFmt,twoHundredDayAverageChangePercent.raw,sharesOutstanding.fmt,postMarketChange.raw,fiftyTwoWeekHigh.raw,fiftyTwoWeekLowChangePercent.fmt,twoHundredDayAverage.fmt,averageAnalystRating,earningsCallTimestampEnd.longFmt,firstTradeDateMilliseconds,earningsTimestamp.fmt,earningsCallTimestampEnd.fmt,priceToBook.raw,regularMarketPrice.raw,priceEpsCurrentYear.fmt,cryptoTradeable,regularMarketVolume.fmt,dividendDate.raw,quoteSourceName,earningsCallTimestampStart.longFmt,regularMarketVolume.longFmt,trailingAnnualDividendRate.raw,priceToBook.fmt,twoHundredDayAverage.raw,marketCap.longFmt,regularMarketDayRange.fmt,isEarningsDateEstimate,fiftyDayAverageChangePercent.fmt,regularMarketTime.raw,dividendDate.fmt,displayName
22.77,0.00%,11936,71.342B,USD,-5.09%,21.46 - 24.98,21.46,-0.39%,U.S. Bancorp Depositary Shares ,us_market,200,0,"1,616,089,984",US,1616089984.0,71342202880.0,-5.091822,EQUITY,True,21.46,-0.08967173,"USB-PP announced a cash dividend of $0.344 with an ex-date of Mar. 31, 2026",0.08935572,-0.61,15,-2.24,2,1752759000.0,22.89,-0.56,1.38,,0.059645887,-0.60985565,400,22.81,6.05%,,NYSE,35381,37.54,,-2.2399998,CLOSED,37.537,22.74,22.74,1752759000.0,4.638,22.77,2.04,21.46 - 24.98,6.05,23.30,,0.0,2026-01-14T19:00,-0.394652,America/New_York,Dividend,NYQ,200,22.71,4.9029756,-0.09,22.71,4.90,22.8301,2025-07-17T09:30,0.344,False,False,,22.71,Equity,DIVIDEND,"11,936",22.89,,U.S. Bancorp,1.2800007,2026-04-16,4.64,"35,381",finmb_305304,1.28,LOW,2025-07-17,,22.71 - 22.89,22.74,1776340800.0,,en-US,EDT,,,8.94%,1774929600000.0,6:18PM EDT,-0.023972552,1.38,-8.97%,2025-07-17T09:30,22.71,1773440281.0,USD,USB-PP,4:00PM EDT,2025-07-17,-14400000,23.298525,0.00,400,200,-0.0900993,-2.61%,,22.83,"35,381",22.81,1776340800.0,,400.0,24.98,,-0.5585251,32185,"11,936",-0.026118176,1.616B,0.0,24.98,5.96%,23.35,,2026-04-16T12:00,1533735000000,,2026-04-16,0.6058023,22.74,,False,"32,185",1768435200.0,Delayed Quote,2026-04-16T12:00,"32,185",2.04,0.61,23.349855,"71,342,202,880",22.71 - 22.89,False,-2.40%,1773432002,2026-01-14,
88.87,0.52%,6848800,71.21B,USD,-3.04%,74.55 - 99.33,74.55,1.01%,Colgate-Palmolive Company,us_market,400,0,"801,548,028",US,801548028.0,71209525248.0,-3.0426621,EQUITY,True,74.55,-0.10560762,,0.0234224,4.04,15,-10.49,2,1777638600.0,89.30,-0.63,2.12,4.14829,0.19168334,4.0407944,500,89.09,2.39%,21.416052,NYSE,6764496,0.07,,-10.4900055,CLOSED,0.067,89.30,89.3,1777638600.0,2.63,88.87,2.06,74.55 - 99.33,2.39,89.47,3.88,0.51779234,2026-02-12T19:00,1.01194,America/New_York,,NYQ,400,87.95,33.779465,0.89,87.95,33.78,87.95,2026-05-01T08:30,,False,False,4.15,88.7,Equity,,6.849M,89.3,2026-01-30T08:30,Colgate-Palmolive Company,14.289993,2026-05-01,2.63,6.764M,finmb_53837907,14.29,LOW,2026-05-01,,87.95 - 89.3,88.84,1777638600.0,22.891657,en-US,EDT,,21.42,2.34%,,7:56PM EDT,-0.0070193363,2.12,-10.56%,2026-05-01T08:30,88.70,1773446189.0,USD,CL,4:00PM EDT,2026-05-01,-14400000,89.468,0.46,500,400,0.889999,4.77%,3.88089,87.95,"6,764,496",89.09,1777638600.0,1769779800.0,500.0,99.33,,-0.628006,5705185,"6,848,800",0.047651324,801.548M,0.4600067,99.33,19.17%,84.80,2.1 - Buy,2026-05-01T12:30,105197400000,2026-01-30,2026-05-01,1325.9701,88.84,22.89,False,5.705M,1770940800.0,Nasdaq Real Time Price,2026-05-01T12:30,"5,705,185",2.06,"1,325.97",84.7992,"71,209,525,248",87.95 - 89.30,True,-0.70%,1773432002,2026-02-12,
60.41,0.02%,6784430,70.955B,CAD,58.78%,30.79 - 60.125,30.79,-0.27%,Suncor Energy  Inc.,us_market,"1,400",0,"1,186,910,947",US,1186910947.0,70954557440.0,58.782887,EQUITY,True,30.79,-0.008898126,,0.038661085,15.96,15,-0.53,2,1778011200.0,60.12,6.91,1.76,3.4826334,0.9353686,15.956001,600,59.36,2.95%,17.110615,NYSE,5066408,27.73,,-0.53499985,CLOSED,27.729544,59.60,59.6,1778011200.0,3.56,60.41,2.31,30.79 - 60.12,2.95,52.68,4.27,0.016778523,2026-03-24T20:00,-0.267782,America/New_York,,NYQ,"1,400",59.0,16.738764,-0.16,59.00,16.74,59.75,2026-05-05T16:00,,False,False,3.48,59.46,Equity,,6.784M,60.125,2026-02-03T16:00,Suncor Energy Inc.,28.8,2026-02-04,3.56,5.066M,finmb_354361,28.80,LOW,2026-05-05,,59.0 - 60.125,59.59,1770215400.0,13.9643,en-US,EDT,,17.11,3.87%,,7:52PM EDT,0.13108775,1.76,-0.89%,2026-05-05T16:00,59.46,1773445923.0,USD,SU,4:00PM EDT,2026-05-05,-14400000,52.6838,0.01,600,1400,-0.16,36.57%,4.26731,59.75,"5,066,408",59.36,1770215400.0,1770152400.0,600.0,60.12,,6.9062004,3126566,"6,784,430",0.3656782,1.187B,0.0099983215,60.125,93.54%,43.63,2.0 - Buy,2026-02-04T14:30,322151400000,2026-02-03,2026-02-04,2.1489716,59.59,13.96,False,3.127M,1774396800.0,Nasdaq Real Time Price,2026-02-04T14:30,"3,126,566",2.31,2.15,43.634,"70,954,557,440",59.00 - 60.12,True,13.11%,1773432002,2026-03-24,Suncor Energy
54.95,-0.07%,10223890,70.828B,USD,-16.50%,51.2 - 71.15,51.20,1.00%,"Mondelez International, Inc.",us_market,7,0,"1,281,845,669",US,1281845669.0,70827778048.0,-16.500229,EQUITY,True,51.2,-0.2285313,,0.035697855,-6.19,15,-16.26,2,1777406400.0,55.02,-3.09,2.00,3.37901,0.072070286,-6.19355,9,54.83,3.64%,16.244404,NasdaqGS,11351120,20.16,,-16.260002,CLOSED,20.161,54.85,54.85,1777406400.0,1.89,54.95,1.94,51.20 - 71.15,3.64,57.98,3.04,-0.07287469,2026-04-13T20:00,1.00285,America/New_York,,NMS,7,54.465,29.042328,0.54,54.47,29.04,54.345,2026-04-28T16:00,,False,True,3.38,54.82,Equity,,10.224M,55.02,2026-02-03T16:00,"Mondelez International, Inc.",3.6899986,2026-02-03,1.89,11.351M,finmb_739693,3.69,HIGH,2026-04-28,,54.465 - 55.02,54.89,1770156000.0,18.080902,en-US,EDT,,16.24,3.57%,,7:48PM EDT,-0.053300783,2.0,-22.85%,2026-04-28T16:00,54.82,1773445717.0,USD,MDLZ,4:00PM EDT,2026-04-28,-14400000,57.9804,-0.04,9,7,0.544998,-10.14%,3.0358,54.35,"11,351,120",54.83,1770156000.0,1770152400.0,9.0,71.15,,-3.0904007,9734209,"10,223,890",-0.101394735,1.282B,-0.040000916,71.15,7.21%,61.08,1.8 - Buy,2026-02-03T22:00,992439000000,2026-02-03,2026-02-03,2.7225833,54.89,18.08,False,9.734M,1776124800.0,Nasdaq Real Time Price,2026-02-03T22:00,"9,734,209",1.94,2.72,61.08355,"70,827,778,048",54.47 - 55.02,True,-5.33%,1773432002,2026-04-13,Mondelez
22.07,0.00%,34441,68.523B,USD,-16.77%,19.12 - 23.68,19.12,-0.66%,Morgan Stanley Dep Shs repstg 1,us_market,100,0,"1,720,150,016",US,1720150016.0,68522938368.0,-16.766464,EQUITY,True,19.12,-0.17820951,,0.20035732,-1.40,15,-4.22,2,1752669000.0,19.66,-0.52,1.27,,0.017782334,-1.4006157,500,19.57,6.51%,,NYSE,113682,64.37,,-4.220001,CLOSED,64.367,19.46,19.46,1752669000.0,7.858,22.07,3.92,19.12 - 23.68,6.51,19.98,,0.0,2026-04-14T20:00,-0.663609,America/New_York,,NYQ,100,19.4,2.476457,-0.13,19.40,2.48,19.59,2025-07-16T08:30,,False,False,,19.43,Equity,,"34,441",19.66,,Morgan Stanley,0.33999825,2025-10-15,7.86,"113,682",finmb_472898,0.34,LOW,2025-07-16,,19.4 - 19.66,19.46,1760535000.0,,en-US,EDT,,,20.04%,,6:28PM EDT,-0.025891026,1.27,-17.82%,2025-07-16T08:30,19.43,1773440881.0,USD,MS-PA,4:00PM EDT,2025-07-16,-14400000,19.97723,0.00,500,100,-0.130001,-6.71%,,19.59,"113,682",19.57,1760535000.0,,500.0,23.68,,-0.517231,129234,"34,441",-0.06714163,1.72B,0.0,23.68,1.78%,20.86,,2025-10-15T13:30,1152279000000,,2025-10-15,0.30232882,19.46,,False,"129,234",1776211200.0,Delayed Quote,2025-10-15T13:30,"129,234",3.925,0.30,20.860615,"68,522,938,368",19.40 - 19.66,False,-2.59%,1773432003,2026-04-14,
20.42,-0.17%,10847000,70.49B,GBP,33.82%,12.14 - 27.7,12.14,-2.01%,Barclays PLC,us_market,"8,900",0,"3,443,566,384",US,3443566384.0,70489800704.0,33.824467,EQUITY,True,12.14,-0.2610109,,0.0041168025,-1.19,15,-7.23,2,1777379400.0,20.99,-4.92,0.47,3.55296,0.68616134,-1.1919498,"4,800",20.81,2.29%,5.761393,NYSE,6844405,6.27,,-7.2300014,CLOSED,6.2723,20.43,20.435,1777379400.0,2.26,20.42,0.09,12.14 - 27.70,2.29,25.39,2.97,-0.17098118,2026-03-30T20:00,-2.01053,America/New_York,,NYQ,"8,900",20.385,9.057522,-0.42,20.39,9.06,20.89,2026-04-28T08:30,,False,False,3.55,20.41,Equity,,10.847M,20.985,2026-04-28T08:30,Barclays PLC,8.329999,2026-02-10,2.26,6.844M,finmb_323899,8.33,LOW,2026-04-28,,20.385 - 20.985,20.47,1770733800.0,6.8945074,en-US,EDT,,5.76,0.41%,,7:51PM EDT,-0.1937136,0.47,-26.10%,2026-04-28T08:30,20.41,1773445861.0,USD,BCS,4:00PM EDT,2026-04-28,-14400000,25.388,-0.03,"4,800",8900,-0.42,-5.50%,2.96903,20.89,"6,844,405",20.81,1770733800.0,1777379400.0,4800.0,27.70,,-4.918001,10516324,"10,847,000",-0.05502505,3.444B,-0.034999847,27.7,68.62%,21.66,2.0 - Buy,2026-02-10T14:30,526656600000,2026-04-28,2026-02-10,3.2635555,20.47,6.89,False,10.516M,1774915200.0,Delayed Quote,2026-02-10T14:30,"10,516,324",0.086,3.26,21.66195,"70,489,800,704",20.39 - 20.99,False,-19.37%,1773432002,2026-03-30,
68.52,,297520,70.433B,JPY,66.73%,30.89 - 78.69,30.89,-1.12%,Mitsubishi Electric Corp.,us_market,200,0,"1,023,174,208",US,1023174208.0,70432808960.0,66.731384,EQUITY,False,30.89,-0.13661201,,0.80046576,13.66,15,-10.75,2,1777406400.0,69.18,0.06,0.74,,1.1994174,13.660652,"2,923",69.18,1.08%,,OTC Markets OTCPK,121710,12.75,,-10.75,CLOSED,12.745619,,,1777406400.0,2.4,68.52,55.00,30.89 - 78.69,1.08,67.88,,,2021-12-15T19:00,-1.1206472,America/New_York,,PNK,200,67.7,28.308332,-0.77,67.70,28.31,68.71,2026-04-28T16:00,,False,False,,67.62,Equity,,"297,520",69.18,2026-02-03T16:00,Mitsubishi Electric Corporation,37.050003,2025-04-28,2.40,"121,710",finmb_873902,37.05,LOW,2026-04-28,,67.7 - 69.18,67.94,1745837940.0,,en-US,EDT,,,80.05%,,,0.00084563,0.74,-13.66%,2026-04-28T16:00,67.62,,USD,MIELY,4:00PM EDT,2026-04-28,-14400000,67.8826,,"2,923",200,-0.76999664,25.17%,,68.71,"121,710",69.18,1745837940.0,1770152400.0,2923.0,78.69,,0.057403564,4704,"297,520",0.2516731,1.023B,,78.69,119.94%,54.28,,2025-04-28T10:59,848327400000,2026-02-03,2025-04-28,5.330459,67.94,,False,"4,704",1639612800.0,Delayed Quote,2025-04-28T10:59,"4,704",55.0,5.33,54.27935,"70,432,808,960",67.70 - 69.18,True,0.08%,1773432000,2021-12-15,
5.33,,82360,70.386B,GBP,35.22%,3.01 - 7.05,3.01,-2.85%,Barclays Plc,us_market,100,0,"13,774,265,537",US,13774265537.0,70386499584.0,35.218513,EQUITY,False,3.01,-0.2751773,,0.01634981,-0.25,15,-1.94,2,1777406400.0,5.15,-1.21,0.12,,0.69767445,-0.24909973,"2,700",5.15,2.29%,,OTC Markets OTCPK,57143,6.27,,-1.94,CLOSED,6.2723,,,1777406400.0,0.57,5.33,0.09,3.01 - 7.05,2.29,6.32,,,2020-04-02T20:00,-2.8517127,America/New_York,,PNK,100,5.15,8.964912,-0.15,5.15,8.96,5.26,2026-04-28T16:00,,False,False,,4.88,Equity,,"82,360",5.15,2026-04-28T16:00,Barclays PLC,2.1000001,2026-02-10,0.57,"57,143",finmb_323899,2.10,LOW,2026-04-28,,5.15 - 5.15,5.11,1770733800.0,,en-US,EDT,,,1.63%,,,-0.1915836,0.12,-27.52%,2026-04-28T16:00,4.88,,USD,BCLYF,4:00PM EDT,2026-04-28,-14400000,6.321,,"2,700",100,-0.1500001,-4.65%,,5.26,"57,143",5.15,1770733800.0,1777406400.0,2700.0,7.05,,-1.211,100,"82,360",-0.046481635,13.774B,,7.05,69.77%,5.36,,2026-02-10T14:30,996845400000,2026-04-28,2026-02-10,0.8146932,5.11,,False,100,1585872000.0,Delayed Quote,2026-02-10T14:30,100,0.086,0.81,5.3591,"70,386,499,584",5.15 - 5.15,False,-19.16%,1773432000,2020-04-02,Barclays
231.50,0.34%,4775030,70.332B,USD,77.37%,99.0 - 240.27,99.00,-2.21%,Valero Energy Corporation,us_market,100,0,"299,026,226",US,299026226.0,70332145664.0,77.36744,EQUITY,True,99.0,-0.040288042,,0.019167975,65.47,15,-9.68,2,1777552200.0,235.68,35.19,4.80,13.91606,1.3291919,65.4733,100,232.26,2.08%,16.570063,NYSE,3507936,79.36,,-9.680008,CLOSED,79.364,231.38,231.3834,1777552200.0,7.56,231.5,4.52,99.00 - 240.27,2.08,195.40,14.30,0.34407878,2026-03-08T20:00,-2.21365,America/New_York,,NYQ,100,230.3,30.501322,-5.22,230.30,30.50,235.81,2026-04-30T08:30,,False,False,13.92,230.59,Equity,,4.775M,235.68,2026-04-30T08:30,Valero Energy Corporation,131.59,2026-04-30,7.56,3.508M,finmb_311679,131.59,LOW,2026-04-30,,230.3 - 235.68,230.59,1777557600.0,16.125095,en-US,EDT,,16.57,1.92%,,7:59PM EDT,0.18008007,4.8,-4.03%,2026-04-30T08:30,230.59,1773446399.0,USD,VLO,4:00PM EDT,2026-04-30,-14400000,195.402,0.79,100,100,-5.22,39.65%,14.30007,235.81,"3,507,936",232.26,1777557600.0,1777552200.0,100.0,240.27,,35.188004,4081377,"4,775,030",0.3965274,299.026M,0.79341125,240.27,132.92%,165.12,2.1 - Buy,2026-04-30T14:00,379002600000,2026-04-30,2026-04-30,2.9054735,230.59,16.13,False,4.081M,1773014400.0,Delayed Quote,2026-04-30T14:00,"4,081,377",4.52,2.91,165.1167,"70,332,145,664",230.30 - 235.68,False,18.01%,1773432002,2026-03-08,Valero Energy
43.20,2.75%,4632300,70.327B,USD,-10.01%,41.78 - 64.1,41.78,-0.49%,Brookfield Asset Management Inc,us_market,"2,000",0,"1,638,147,590",US,1638147590.0,70326591488.0,-10.012513,EQUITY,True,41.78,-0.3302652,,0.040565602,-12.04,15,-21.17,2,1777984200.0,43.88,-7.44,1.82,2.22153,0.02752517,-12.0396,"1,800",43.5,4.23%,19.32452,NYSE,3136578,5.05,2026-03-13,-21.169998,CLOSED,5.047,44.11,44.11,1777984200.0,1.54,43.2,1.75,41.78 - 64.10,4.23,50.37,1.87,2.7486613,2026-03-30T20:00,-0.486785,America/New_York,,NYQ,"2,000",42.85,27.876625,-0.21,42.85,27.88,43.14,2026-05-05T08:30,,False,False,2.22,42.65,Equity,,4.632M,43.885,2026-02-04T08:30,Brookfield Asset Management Ltd.,1.1500015,2026-02-04,1.54,3.137M,finmb_1835010333,1.15,LOW,2026-05-05,Brookfield Asset Management ULC,42.85 - 43.885,42.93,1770217200.0,22.953537,en-US,EDT,,19.32,4.06%,,7:58PM EDT,-0.1477205,1.82,-33.03%,2026-05-05T08:30,42.65,1773446328.0,USD,BAM,4:00PM EDT,2026-05-05,-14400000,50.3708,1.18,"1,800",2000,-0.209999,-21.90%,1.8703,43.14,"3,136,578",43.50,1770217200.0,1770211800.0,1800.0,64.10,,-7.4407997,3129940,"4,632,300",-0.21902288,1.638B,1.1800003,64.1,2.75%,54.97,2.3 - Buy,2026-02-04T15:00,1669905000000,2026-02-04,2026-02-04,8.506043,42.93,22.95,False,3.13M,1774915200.0,Nasdaq Real Time Price,2026-02-04T15:00,"3,129,940",1.75,8.51,54.9696,"70,326,591,488",42.85 - 43.88,True,-14.77%,1773432002,2026-03-30,Brookfield Asset Management
161.05,-0.01%,3902720,70.099B,USD,-14.81%,155.4 - 285.5,155.40,-0.24%,"DoorDash, Inc.",us_market,1,0,"409,966,858",US,409966858.0,70099042304.0,-14.805645,EQUITY,True,155.4,-0.43481612,,0.0,-66.61,15,-124.14,2,1778529600.0,165.08,-32.28,,7.64192,0.038352683,-66.61009,1,163.33,,21.115112,NasdaqGS,4961935,23.10,,-124.14,CLOSED,23.104,161.34,161.34,1778529600.0,2.13,161.05,0.00,155.40 - 285.50,,193.64,5.55,-0.012397293,,-0.241112,America/New_York,,NMS,1,159.45,75.75587,-0.39,159.45,75.76,161.75,2026-05-11T16:00,,False,True,7.64,161.45,Equity,,3.903M,165.08,2026-02-18T16:00,"DoorDash, Inc.",5.9600067,2026-02-18,2.13,4.962M,finmb_243735719,5.96,HIGH,2026-05-11,,159.45 - 165.08,161.36,1771452000.0,29.075394,en-US,EDT,2023-09-27,21.12,0.00%,,7:59PM EDT,-0.16671225,,-43.48%,2026-05-11T16:00,161.45,1773446368.0,USD,DASH,4:00PM EDT,2026-05-11,-14400000,193.6426,-0.02,1,1,-0.389999,-29.22%,5.54971,161.75,"4,961,935",163.33,1771452000.0,1771448400.0,1.0,285.50,,-32.282593,2563349,"3,902,720",-0.29218784,409.967M,-0.020004272,285.5,3.84%,227.97,1.6 - Buy,2026-02-18T22:00,1607524200000,2026-02-18,2026-02-18,6.984072,161.36,29.08,False,2.563M,,Nasdaq Real Time Price,2026-02-18T22:00,"2,563,349",0.0,6.98,227.9701,"70,099,042,304",159.45 - 165.08,True,-16.67%,1773432002,,DoorDash
35.10,,1330,69.951B,SEK,13.92%,22.1 - 39.61,22.10,-2.22%,Volvo AB,us_market,100,0,"1,591,163,615",US,1591163615.0,69950750720.0,13.924873,EQUITY,False,22.1,-0.13153242,,0.0,3.57,15,-5.21,2,1777060800.0,35.18,-1.66,0.97,24.96,0.5565611,3.573452,400,35.18,2.81%,1.3782053,OTC Markets OTCPK,3143,84.49,,-5.209999,CLOSED,84.485,,,1777060800.0,1.83,35.1,0.00,22.10 - 39.61,2.81,36.06,,,2020-04-16T20:00,-2.2171655,America/New_York,,PNK,100,34.4,18.797815,-0.78,34.40,18.80,35.18,2026-04-24T16:00,,False,False,24.96,33.7,Equity,,"1,330",35.18,2026-04-24T16:00,AB Volvo (publ),12.300001,2026-01-28,1.83,"3,143",finmb_312375,12.30,LOW,2026-04-24,,34.4 - 35.18,34.40,1769587200.0,,en-US,EDT,,1.38,0.00%,,,-0.0461031,0.97,-13.15%,2026-04-24T16:00,33.70,,USD,VOLVF,4:00PM EDT,2026-04-24,-14400000,36.0626,,400,100,-0.7799988,11.59%,,35.18,"3,143",35.18,1769587200.0,1777060800.0,400.0,39.61,,-1.6625977,600,"1,330",0.115921244,1.591B,,39.61,55.66%,30.83,,2026-01-28T08:00,1234535400000,2026-04-24,2026-01-28,0.4071729,34.4,,False,600,1587081600.0,Delayed Quote,2026-01-28T08:00,600,0.0,0.41,30.82655,"69,950,750,720",34.40 - 35.18,False,-4.61%,1773432000,2020-04-16,
23.65,-0.13%,2922030,69.536B,MXN,59.05%,13.1 - 26.16,13.10,-0.17%,"America Movil, S.A.B. de C.V.",us_market,"1,000",0,"3,010,750,000",US,3010750000.0,69536473088.0,59.04696,EQUITY,True,13.1,-0.121177375,,0.0,2.41,15,-3.17,2,1777406400.0,23.33,0.63,0.56,1.9674,0.7549618,2.406849,300,23.34,2.46%,11.685473,NYSE,2610618,0.34,,-3.17,CLOSED,0.3366883,22.96,22.96,1777406400.0,1.55,23.65,0.00,13.10 - 26.16,2.46,22.36,1.82,-0.1304945,2025-11-16T19:00,-0.17369,America/New_York,,NYQ,"1,000",22.86,14.832258,-0.04,22.86,14.83,23.03,2026-04-28T16:00,,False,False,1.97,22.73,Equity,,2.922M,23.33,2026-02-10T16:00,"América Móvil, S.A.B. de C.V.",9.889999,2026-02-11,1.55,2.611M,finmb_813607,9.89,LOW,2026-04-28,,22.86 - 23.33,22.99,1770822000.0,12.609006,en-US,EDT,,11.69,0.00%,,7:28PM EDT,0.028055746,0.56,-12.12%,2026-04-28T16:00,22.73,1773444526.0,USD,AMX,4:00PM EDT,2026-04-28,-14400000,22.3626,-0.03,300,1000,-0.0400009,11.69%,1.8233,23.03,"2,610,618",23.34,1770822000.0,1770757200.0,300.0,26.16,,0.62739944,965234,"2,922,030",0.116932966,3.011B,-0.030000687,26.16,75.50%,20.58,2.1 - Buy,2026-02-11T15:00,981988200000,2026-02-10,2026-02-11,68.28274,22.99,12.61,False,"965,234",1763337600.0,Delayed Quote,2026-02-11T15:00,"965,234",0.0,68.28,20.58315,"69,536,473,088",22.86 - 23.33,True,2.81%,1773432002,2025-11-16,
34.20,,81560,69.564B,SEK,12.18%,22.55 - 39.615,22.55,-3.77%,Volvo AB,us_market,200,0,"1,591,163,615",US,1591163615.0,69564391424.0,12.180495,EQUITY,False,22.55,-0.13643828,"VLVLY announced a cash dividend of $1.451 with an ex-date of Apr. 10, 2026",0.0,3.49,15,-5.41,2,1777033800.0,35.41,-1.97,0.95,2.53798,0.51707315,3.4853783,800,35.41,2.77%,13.479223,OTC Markets OTCPK,79493,84.49,,-5.4050026,CLOSED,84.485,,,1777033800.0,1.83,34.2,0.00,22.55 - 39.62,2.77,36.18,2.52,,2025-04-23T20:00,-3.7693396,America/New_York,Dividend,PNK,200,34.21,18.693989,-1.34,34.21,18.69,35.55,2026-04-24T08:30,1.451,False,False,2.54,34.06,Equity,DIVIDEND,"81,560",35.41,2026-04-24T08:30,AB Volvo (publ),11.66,2026-01-28,1.83,"79,493",finmb_312375,11.66,LOW,2026-04-24,,34.21 - 35.41,34.21,1769587200.0,13.549641,en-US,EDT,,13.48,0.00%,1775793600000.0,,-0.054411322,0.95,-13.64%,2026-04-24T08:30,34.06,,USD,VLVLY,4:00PM EDT,2026-04-24,-14400000,36.17852,,800,200,-1.3400002,11.34%,2.52479,35.55,"79,493",35.41,1769587200.0,1777033800.0,800.0,39.62,,-1.9685211,13658,"81,560",0.11343926,1.591B,,39.615,51.71%,30.72,,2026-01-28T08:00,1519828200000,2026-04-24,2026-01-28,0.40492395,34.21,13.55,False,"13,658",1745452800.0,Delayed Quote,2026-01-28T08:00,"13,658",0.0,0.40,30.72462,"69,564,391,424",34.21 - 35.41,False,-5.44%,1773432000,2025-04-23,
